Library Code,Library Name,Latitude,Longitude
145118,완주군립중앙도서관,35.9048726,127.160787
145148,완주군립콩쥐팥쥐도서관,35.8206231,127.0225475
748165,외포바다마을작은도서관,34.9429229,128.7155215
711140,용강동작은도서관,37.5421805,126.9416403
311744,용꿈꾸는작은도서관,37.4781549,126.9514847
111304,용두어린이영어도서관,37.5761063,127.030293
127006,용산1동 작은도서관,35.8566419,128.5312386
111473,용산꿈나무도서관,37.5385513,126.9654268
711397,용암어린이영어도서관,37.540978,126.984657
125006,용운도서관,36.3257533,127.4636938
141038,용인중앙도서관,37.2334148,127.1902732
147154,용흥동 솔개재작은도서관,36.0431083,129.352425
148076,우리작은도서관,35.191327,128.808435
744183,운산작은도서관,36.8109084,126.5832526
741084,운양작은도서관,37.6493088,126.6849894
131017,울산 남구 도산도서관,35.5307144,129.3315455
131072,울산 남구 신복도서관,35.5513724,129.2553236
131074,울산 남구 옥현어린이도서관,35.5391622,129.264824
131015,울산 남구 월봉도서관,35.5422963,129.3198911
131002,울산 북구 기적의도서관,35.6622063,129.3364797
131001,울산 북구 농소1동도서관,35.6291873,129.3545038
131003,울산 북구 농소3동도서관,35.6330929,129.3355864
131079,울산 북구 매곡도서관,35.6441992,129.3504917
131056,울산 북구 명촌어린이도서관,35.5550074,129.3553039
131019,울산 북구 염포양정도서관,35.5318826,129.3939096
131005,울산 북구 중앙도서관,35.5842174,129.3679182
148014,울산남부도서관,35.535816,129.2951888
131080,울산도서관,35.533571,129.3360171
148015,울산동부도서관,35.5282078,129.4250825
148018,울주도서관,35.5588501,129.1373782
147107,울진남부도서관,36.6878112,129.4439574
147142,울진작은도서관,36.9945179,129.4029253
144059,원당꿈초롱 작은도서관,36.9027198,126.6432917
748149,원동작은도서관,35.3702553,128.920549
130026,원신흥도서관,36.3440483,127.3359618
142118,원주시립미리내도서관,37.3536617,127.9431874
142015,원주시립중앙도서관,37.3263503,127.9533323
142058,원주시립태장도서관,37.3605853,127.9537209
147133,원평으뜸작은도서관,36.1282611,128.3400386
711400,원효로제2동 작은도서관,37.5343171,126.9515072
111085,월계도서관,37.6286048,127.0561075
111484,월계어린이도서관,37.6216809,127.0531766
111464,월곡꿈그림도서관,37.6045234,127.0411906
148061,월산주공작은도서관,35.203889,128.802051
130028,월평도서관,36.3580403,127.3777371
727023,유가읍 작은도서관,35.6938869,128.459815
125007,유성도서관,36.3784791,127.375891
12500701,유성도서관 엑스포분관,36.3999653,127.4079098
748097,유토피아작은도서관,35.2433707,128.9034897
141451,율면작은도서관,37.0950889,127.5470953
727076,율하5주민 작은도서관,35.864188,128.692047
148234,율하e편한작은도서관,35.171072,128.82092
111160,은천동작은도서관,37.4852797,126.9423964
111042,은평구립도서관,37.619200,126.928243
711310,은평구행정자료실,37.6024515,126.9293311
711302,은평어린이영어도서관,37.608080,126.921084
111132,은평작은도서관,37.6024515,126.9293311
143006,음성교육도서관,36.939997,127.6928173
711304,응암1동문화의집문고,37.600854,126.926759
147053,의성군립도서관,36.3839638,128.4401794
141237,의왕시글로벌도서관,37.3576815,126.970498
141039,의왕시내손도서관,37.387659,126.982053
141120,의왕시중앙도서관,37.3422301,126.969448
141633,의왕시포일어울림도서관,37.3965596,126.9827991
141597,의정부가재울도서관,37.7483818,127.0441896
141131,의정부과학도서관,37.744874,127.0690533
141627,의정부미술도서관,37.7533135,127.1073975
141119,의정부영어도서관,37.7265004,127.0426093
141642,의정부음악도서관,37.7297293,127.0552995
141075,의정부정보도서관,37.7364786,127.0339219
127066,이곡2동 작은도서관,35.8558089,128.5008392
142056,이도작은도서관,37.4800496,129.1088441
141582,이동꿈틀도서관,37.1390828,127.1997473
711086,이문1동 꿈꾸는 작은도서관,37.5976622,127.0654786
711410,이문2동 작은도서관,37.6033142,127.0651101
711002,이문어린이도서관,37.5988988,127.053846
111053,이문체육문화센터 어린이도서관,37.6022638,127.068711
148081,이안나누리작은도서관,35.27375,128.867792
141029,이천시립도서관,37.2868263,127.4368133
141594,이천시립마장도서관,37.2503901,127.3557511
141166,이천시립어린이도서관,37.278046,127.441157
141068,이천시립청미도서관,37.1169278,127.6152627
141539,이천시립효양도서관,37.2615995,127.4779588
127090,이천어울림도서관,35.8523156,128.598696
711402,이촌2동 작은도서관,37.5262428,126.9546466
711209,이팝꽃향기작은도서관,37.5836923,126.9109342
145034,익산교육문화회관,35.9389516,126.9606218
145013,익산교육문화회관 함열분관,36.0785875,126.9634646
145153,익산시립금마도서관,35.994183,127.054825
145024,익산시립마동도서관,35.9404093,126.9690213
145095,익산시립모현도서관,35.949644,126.9360088
145116,익산시립부송도서관,35.9639592,126.9941517
145042,익산시립영등도서관,35.9626723,126.9777362
145154,익산시립유천도서관,35.9282186,126.9736443
145144,익산시립황등도서관,36.0044937,126.9434981
144070,인지작은도서관,36.75337,126.4247
128001,인천 서구 검단도서관,37.6004027,126.666328
128102,인천 서구 검암도서관,37.5660754,126.6831116
128008,인천 서구 석남도서관,37.5117615,126.6782612
128055,인천 서구 신석도서관,37.5116268,126.6682828
128024,인천 서구 심곡도서관,37.5424302,126.6731937
128061,인천광역시 꿈벗도서관,37.4730202,126.625125
128017,인천광역시 수봉도서관,37.4626544,126.6667545
128015,인천광역시 영종도서관,37.4956123,126.4879083
128046,인천광역시 율목도서관,37.4693677,126.6325952
123009,인천광역시교육청계양도서관,37.5460166,126.7301724
123002,인천광역시교육청부평도서관,37.4849955,126.7048383
123003,인천광역시교육청북구도서관,37.5066139,126.7236467
123004,인천광역시교육청서구도서관,37.4943306,126.6796541
123010,인천광역시교육청연수도서관,37.4178811,126.6853117
123005,인천광역시교육청주안도서관,37.4556812,126.6927926
123006,인천광역시교육청중앙도서관,37.4561418,126.7030292
128010,인천광역시교육청평생학습관,37.3981721,126.6721058
123007,인천광역시교육청화도진도서관,37.4818318,126.6283464
148095,일동한신꿈나무작은도서관,35.231751,128.84809
11134717,일원1동작은도서관,37.491839,127.087962
11134712,일원2동문고,37.4922791,127.074474
11134707,일원본동작은도서관,37.4833525,127.086445
130008,자양도서관,36.3355031,127.4485873
111115,자양제4동도서관,37.5340446,127.0640456
111495,자양한강도서관,37.5296093,127.0779724
111364,작은도서관 꿈꾸는책마을,37.5262782,127.0001476
111140,잠원도서관,37.5149648,127.013968
141593,장기도서관,37.6417974,126.6765915
127007,장기동 작은도서관,35.8433981,128.5299636
747006,장량동 꿈마루작은도서관,36.0894166,129.395131
147136,장량동 다솜작은도서관,36.092047,129.382772
747016,장량동 바람숲작은도서관,36.0847418,129.403442
147084,장량동 참사랑작은도서관,36.0825892,129.3775857
147156,장량동 해뜰참작은도서관,36.0749668,129.381851
147137,장량동 햇살작은도서관,36.08476,129.40569
711080,장안 가온누리 작은도서관,37.5810232,127.046915
711251,장안1동 작은도서관,37.566901,127.0695125
711485,장안꿈마루어린이 작은도서관,37.5732149,127.0678793
711433,장안마루 작은도서관,37.5815929,127.0702457
111303,장안어린이도서관,37.571256,127.073198
111492,장위행복누림도서관,37.6162749,127.0459926
148062,장유대우작은도서관,35.176558,128.791376
148042,장유도서관,35.191583,128.79696
711539,장충동 작은도서관,37.5591619,127.0013427
144026,장항공공도서관,36.0147499,126.6924206
141300,장흥작은도서관,37.7137571,126.9693719
711079,전곡마을 작은도서관,37.5792838,127.063177
711250,전농2동 뜨락 작은도서관,37.5780526,127.0599929
146002,전라남도교육청고흥평생교육관,34.6018554,127.2775802
146003,전라남도교육청곡성교육문화회관,35.2821509,127.2897463
146025,전라남도교육청광양도서관,34.9437478,127.6934705
146042,전라남도교육청광양평생교육관,34.9617375,127.7175337
146005,전라남도교육청구례도서관,35.2101649,127.4614034
146007,전라남도교육청나주도서관,35.0294249,126.7165623
146006,전라남도교육청남평도서관,35.0425906,126.8459762
146008,전라남도교육청담양도서관,35.3120442,126.983942
146010,전라남도교육청목포도서관,34.8070064,126.3763424
146011,전라남도교육청무안도서관,34.9881415,126.4685488
146013,전라남도교육청벌교도서관,34.8441295,127.3420751
146012,전라남도교육청보성도서관,34.7684656,127.0784428
146016,전라남도교육청영광도서관,35.2735455,126.5046696
146017,전라남도교육청영암도서관,34.7998538,126.6943839
146018,전라남도교육청장성도서관,35.3045976,126.784688
146019,전라남도교육청장흥도서관,34.6814189,126.9104251
146020,전라남도교육청진도도서관,34.4857948,126.2668355
146059,전라남도교육청학생교육문화회관,34.7804358,127.6439821
146021,전라남도교육청함평도서관,35.0670217,126.5189576
146022,전라남도교육청해남도서관,34.5749867,126.5947131
146023,전라남도교육청화순도서관,35.0622774,126.9819212
146126,전라남도립도서관,34.8049913,126.461486
145001,전라북도교육청고창도서관,35.4341415,126.7039748
145006,전라북도교육청무주도서관,36.0106559,127.6604406
145008,전라북도교육청순창도서관,35.3766053,127.1440507
145010,전라북도교육청완주도서관,35.9381762,127.1642661
145014,전라북도교육청임실도서관,35.6138819,127.2787824
145015,전라북도교육청장수도서관,35.6510324,127.5214147
145021,전라북도교육청진안도서관,35.7893374,127.422116
145075,전북도청도서관,35.8207082,127.101491
145016,전주교육문화회관,35.8291331,127.1378158
145142,전주시립건지도서관,35.8541298,127.151551
145018,전주시립금암도서관,35.8364087,127.139964
145150,전주시립도서관 꽃심,35.8102151,127.1267053
145035,전주시립삼천도서관,35.7989436,127.121693
145051,전주시립서신도서관,35.8310167,127.11525
145039,전주시립송천도서관,35.8693071,127.128237
145131,전주시립아중도서관,35.8262181,127.162659
145017,전주시립완산도서관,35.8094167,127.147738
145030,전주시립인후도서관,35.8395057,127.1634
145139,전주시립쪽구름도서관,35.8715131,127.07571
145097,전주시립평화도서관,35.7914868,127.134854
145145,전주시립효자도서관,35.8109943,127.1005948
131021,전하작은도서관,35.5093691,129.4293383
111380,정릉도서관,37.6047207,127.010585
145019,정읍학생복지회관,35.5712741,126.8518922
149013,제주 동부도서관,33.261775,126.608288
149002,제주 삼매봉도서관,33.24426,126.5521
149017,제주 서부도서관,33.250821,126.432371
149012,제주 성산일출도서관,33.4556963,126.9121171
149015,제주 안덕산방도서관,33.2550768,126.3306645
149011,제주 애월도서관,33.4633179,126.3313125
149006,제주 우당도서관,33.5154244,126.5487423
149014,제주 조천읍도서관,33.5377434,126.6676946
149008,제주 중앙도서관,33.2513754,126.5076048
149005,제주 탐라도서관,33.479268,126.477125
149018,제주 표선도서관,33.3239223,126.8385708
149016,제주 한경도서관,33.3500434,126.1845632
149019,제주기적의도서관,33.5017041,126.5354668
143025,제천기적의도서관,37.155205,128.2200234
143015,제천시립도서관,37.145074,128.220288
143007,제천학생회관,37.1459009,128.2022633
148056,젤미작은도서관,35.196245,128.797396
111192,조원도서관,37.4826794,126.9078028
111188,종암동새날도서관,37.5990302,127.035098
150003,종촌동도서관,36.5046267,127.246866
148098,주촌디딤돌작은도서관,35.238248,128.830825
147124,죽도동 맑은물작은도서관,36.03302,129.36473
147104,죽도동 청암작은도서관,36.03312,129.36951
145126,죽산작은도서관,35.7699752,126.814062
147155,죽장면 참느리작은도서관,36.241684,129.215431
141149,죽전도서관,37.3301254,127.118765
127008,죽전동 작은도서관,35.855797,128.5398201
111116,중곡문화체육센터도서관,37.5677352,127.0825706
111060,중랑구립면목정보도서관,37.5871918,127.0876595
111488,중랑구립상봉도서관,37.5930916,127.0809054
111478,중랑구립양원숲속도서관,37.6066977,127.1101168
111034,중랑구립정보도서관,37.6151557,127.0868682
111311,중랑숲어린이도서관,37.6024771,127.1052616
141057,중봉도서관,37.6256899,126.7067349
143008,중원교육도서관,36.97246,127.7862678
711090,중화어린이도서관,37.595,127.0747885
148235,중흥샘이깊은작은도서관,35.308763,128.732954
143016,증평교육도서관,36.7829406,127.5886432
143122,증평군립도서관,36.7853074,127.5814886
741361,증포송정작은도서관,37.2892999,127.4454311
727066,지저동 작은도서관,35.8933991,128.638275
711320,지혜의등대 작은도서관,37.6540005,127.0386044
148066,진례작은도서관,35.249028,128.750676
741077,진말책향기작은도서관,37.4909759,126.780646
144168,진산도서관,36.1438886,127.3698109
148084,진영한빛도서관,35.304562,128.736912
130010,진잠도서관,36.3031044,127.319778
148086,진주시립도동어린이도서관,35.1861295,128.1248461
148068,진주시립비봉어린이도서관,35.1977308,128.0905381
148040,진주시립서부도서관,35.1896559,128.061617
148047,진주시립어린이전문도서관,35.1740636,128.0653523
148022,진주시립연암도서관,35.1830905,128.1019738
143009,진천교육도서관,36.8557046,127.4392093
143077,진천군립광혜원도서관,36.9928823,127.4387055
143076,진천군립도서관,36.8574203,127.4374947
748095,참새미작은도서관,34.8510652,128.5960669
111272,창1동 공립 작은도서관,37.6483328,127.0437847
111331,창2동 공립 작은도서관,37.6413898,127.0356396
111350,창3동 공립 작은도서관,37.6381103,127.0428666
111348,창4동 공립 작은도서관,37.652300,127.051532
711318,창5동 공립 작은도서관,37.6562098,127.0434809
711324,창동육아종합지원센터,37.6335062,127.0411015
131025,책가방작은도서관,35.631562,129.3366859
148070,책고래작은도서관,35.193875,128.810209
131027,책놀이터작은도서관,35.6299962,129.3422293
131036,책누리작은도서관,35.5509767,129.3833239
131041,책마루작은도서관,35.6317616,129.3269509
131020,책사랑작은도서관,35.6380752,129.3274329
144061,천안시도솔도서관,36.815021,127.114115
144071,천안시두정도서관,36.8344397,127.134763
144036,천안시성거도서관,36.8714745,127.200706
144142,천안시신방도서관,36.7744613,127.130942
144039,천안시쌍용도서관,36.8004226,127.114543
144047,천안시아우내도서관,36.7669174,127.303245
144016,천안시중앙도서관,36.8091134,127.1534079
144175,천안시청수도서관,36.7893915,127.1563273
144177,천안아산상생협력센터도서관,36.8001686,127.1064013
741521,청계숲고운도서관,37.3927263,126.9976692
141214,청계참고운도서관,37.3885035,126.995965
141564,청덕도서관,37.292608,127.1458667
128096,청라국제도서관,37.5351372,126.6607243
128097,청라호수도서관,37.5521188,126.6441068
147123,청림동 찬내작은도서관,35.99286,129.40438
147087,청림동 푸른숲작은도서관,35.9926071,129.410481
141250,청산작은도서관,38.0322863,127.108779
711497,청소년 푸르미르 작은도서관,37.5211362,126.9732353
111437,청수도서관,37.6117293,127.010749
143136,청주가로수도서관,36.6197723,127.4271768
143128,청주강내도서관,36.6283436,127.413699
143131,청주금빛도서관,36.6279017,127.5146713
143023,청주기적의도서관,36.6180108,127.4833992
143106,청주내수도서관,36.7239271,127.5348235
143060,청주상당도서관,36.6427997,127.4912789
143086,청주서원도서관,36.6087159,127.4886413
143022,청주시립도서관(임시청사),36.5955005,127.5062172
143029,청주신율봉어린이도서관,36.631442,127.4468251
143123,청주오송도서관,36.6350215,127.3232938
143063,청주오창도서관,36.7426335,127.4548817
143126,청주오창호수도서관,36.7127511,127.4236715
143020,청주옥산도서관,36.6661019,127.3693273
143027,청주청원도서관,36.666181,127.4749188
143028,청주흥덕도서관,36.6349497,127.4313721
111120,청파도서관,37.5538955,126.9675303
711396,청파어린이영어도서관,37.5454286,126.9684777
147135,청하면 해아작은도서관,36.2014522,129.340444
745011,청하사랑작은도서관,35.9035278,126.8407117
727072,초록우산 도서관,35.8698335,128.709637
144068,추부도서관,36.1909288,127.4700975
142039,춘천시립남산도서관,37.7928106,127.643413
142020,춘천시립도서관,37.8631687,127.7503805
142040,춘천시립동내도서관,37.8360921,127.7625953
142045,춘천시립서면도서관,37.9174902,127.6954023
142041,춘천시립소양도서관,37.8926589,127.7451648
142043,춘천시립신사우도서관,37.9056894,127.7281987
142110,춘천시립청소년도서관,37.8703944,127.7111063
144173,충남도서관,36.6303628,126.6650714
144001,충청남도공주교육지원청 공주도서관,36.4516876,127.1263431
144002,충청남도공주교육지원청 유구도서관,36.548806,126.950039
144004,충청남도교육청 남부평생교육원,36.1965685,127.0861139
144009,충청남도교육청 서부평생교육원,36.770175,126.4645875
144040,충청남도교육청 평생교육원,36.7712376,127.205155
144015,충청남도교육청 학생교육문화원,36.8094135,127.1568306
144003,충청남도금산교육지원청 금산도서관,36.1020211,127.4843123
144005,충청남도당진교육지원청 당진도서관,36.8953463,126.6240333
144006,충청남도보령교육지원청 보령도서관,36.3426797,126.6004841
144007,충청남도보령교육지원청 웅천도서관,36.2322323,126.6058401
144008,충청남도부여교육지원청 부여도서관,36.2838507,126.9158564
144020,충청남도서산교육지원청 해미도서관,36.715799,126.5433098
144010,충청남도서천교육지원청 서천도서관,36.0761039,126.6986633
144013,충청남도아산교육지원청 아산도서관,36.7896256,126.9920146
144012,충청남도예산교육지원청 예산도서관,36.6785315,126.8329581
144021,충청남도천안교육지원청 성환도서관,36.9132001,127.1306784
144017,충청남도청양교육지원청 청양도서관,36.4527618,126.8003983
144018,충청남도태안교육지원청 태안도서관,36.7595928,126.2904382
144019,충청남도홍성교육지원청 홍성도서관,36.5995606,126.6671776
143013,충청북도교육도서관,36.632765,127.477825
143014,충청북도교육문화원,36.6828517,127.4799929
143012,충청북도중원교육문화원,36.9549462,127.931265
147075,칠곡군립도서관,35.9752164,128.3995664
147127,칠곡군립북삼도서관,36.0625978,128.341825
147134,칠곡군립석적도서관,36.0764014,128.415881
148039,칠암도서관,35.244641,128.910439
727054,침산1동 작은도서관,35.8903277,128.5812786
148058,캐슬작은도서관,35.242284,128.884509
141230,탄현작은도서관,37.7009197,126.7651358
142030,태백시립도서관,37.0996919,129.0219603
142112,태백시립산소드림도서관,37.1798638,128.9848913
114157,태안군립중앙도서관,36.7576158,126.3021603
148100,통영시립도서관,34.8618204,128.424713
148044,통영시립욕지도서관,34.6367834,128.263369
148238,통영시립충무도서관,34.8732994,128.420478
141169,통진도서관,37.6939423,126.5920404
141392,퇴촌작은도서관,37.4706233,127.3092664
711076,파랑새작은도서관,37.5732691,126.919663
141544,파주시립가람도서관,37.7305536,126.763913
141156,파주시립교하도서관,37.7234851,126.712431
141397,파주시립금촌3동솔빛도서관,37.7714418,126.778564
141040,파주시립금촌도서관,37.7585597,126.780114
141041,파주시립문산도서관,37.8532474,126.783437
141489,파주시립물푸레도서관,37.7340185,126.720118
141049,파주시립법원도서관,37.8474969,126.886213
141242,파주시립적성도서관,37.9541763,126.917375
141251,파주시립조리도서관,37.747529,126.806657
141082,파주시립중앙도서관,37.7499775,126.7706867
141566,파주시립탄현도서관,37.8024426,126.7161779
141517,파주시립한빛도서관,37.7119174,126.749405
141326,파주시립해솔도서관,37.7266026,126.748162
141299,파주시립행복어린이도서관,37.8567287,126.79098
130004,판암도서관,36.3164497,127.4607732
341200,판타스틱큐브도서관,37.5034813,126.7658019
748063,팔판빛오름작은도서관,35.1794629,128.7966061
148074,팔판작은도서관,35.179286,128.792246
741362,평생학습북카페작은도서관,37.282645,127.4503999
142115,평창군립대관령도서관,37.7091321,128.6860708
142042,평창군립대화도서관,37.5014012,128.4576694
142097,평창군립봉평도서관,37.6161406,128.3793607
142036,평창군립진부도서관,37.6352994,128.5543606
141598,평택시립배다리도서관,37.0104896,127.143078
141031,평택시립비전도서관,36.9958544,127.0937084
141589,평택시립세교도서관,37.0047507,127.0680239
141084,평택시립안중도서관,36.9896318,126.919648
141514,평택시립오성도서관,37.0104751,126.980303
141513,평택시립장당도서관,37.0514017,127.0640751
141103,평택시립지산초록도서관,37.0789243,127.0603369
141580,평택시립진위도서관,37.1067112,127.0736811
141569,평택시립청북도서관,37.017143,126.9175348
141016,평택시립팽성도서관,36.9648641,127.0516539
147159,평해작은도서관,36.7275651,129.4420953
141110,포곡도서관,37.2789044,127.2326774
141515,포승작은도서관,36.9883653,126.845691
141553,포천시립가산도서관,37.8484029,127.186356
141634,포천시립선단도서관,37.8536908,127.1577518
141172,포천시립소흘도서관,37.8296046,127.1375338
141520,포천시립영북도서관,38.0876825,127.2741705
141102,포천시립영중꿈나무도서관,38.0056285,127.2453024
141094,포천시립일동도서관,37.9549363,127.3154556
141333,포천시립중앙도서관,37.9053026,127.206376
147061,포항시립대잠도서관,36.0191816,129.3432983
147073,포항시립동해석곡도서관,35.9908951,129.437424
147157,포항시립어린이영어도서관,36.006965,129.35568
147037,포항시립영암도서관,36.0127761,129.357763
147036,포항시립오천공공도서관,35.9686415,129.416446
147059,포항시립포은중앙도서관,36.0437354,129.3673931
148227,푸른숲작은도서관,34.8669546,128.6298359
131029,푸른작은도서관,35.6449758,129.3530831
742005,풀이음작은도서관,38.2053951,128.572028
146067,풍덕글마루작은도서관,34.9421877,127.4972527
141606,풍무도서관,37.6081598,126.7262332
111519,하계어린이도서관,37.6360746,127.0729493
141171,하남시 나룰도서관,37.553494,127.2080673
141579,하남시 덕풍도서관,37.5334758,127.2006586
141608,하남시 디지털도서관,37.5691025,127.18498
141622,하남시 미사도서관,37.5603879,127.1498654
141607,하남시 세미도서관,37.8448703,127.0625473
141636,하남시 위례도서관,37.4769457,127.1495765
741725,하남시 일가도서관,37.0011541,127.2732211
111215,하늘도서관,37.4874326,126.8809177
148060,하늘빛작은도서관,35.253942,128.869623
711073,하늘샘작은도서관,37.5697695,126.9613207
727014,하빈면 작은도서관,35.8995147,128.445877
141228,학마을작은도서관,38.0301448,126.9172184
727036,학산 작은도서관,35.8333518,128.5417135
727102,한강공원부키 도서관,35.9012052,128.5127602
711401,한강로동 작은도서관,37.5289836,126.9695151
148236,한국작은도서관,35.230341,128.86376
711404,한남동 작은도서관,37.5366059,126.9771397
141619,한내지혜의숲도서관,37.6217338,127.0676414
149023,한라도서관,33.476399,126.516288
125003,한밭도서관,36.309938,127.4096305
144146,한솔동도서관,36.4796401,127.254342
148079,한신책사랑작은도서관,35.231371,128.85225
148182,함안군립칠원도서관,35.30493,128.5154692
146039,해남군립도서관,34.5735147,126.5994916
111409,해다올 작은도서관,37.5460443,126.9855627
147071,해도동 바다섬작은도서관,36.0194979,129.370468
146069,해룡농어촌도서관,34.9137107,127.5367558
111481,해맞이역사도서관,37.5199255,126.8348562
141144,해밀도서관,37.4944602,126.7804681
150013,해밀동도서관,36.5278565,127.268668
727069,해안동 작은도서관,35.8820847,128.671675
111123,해오름도서관,37.5941774,127.010608
111257,해오름작은도서관,37.5558027,126.9421554
14703801,해평누리작은도서관,36.2105806,128.3831645
741191,햇빛21작은도서관,37.6272637,126.8421967
141200,햇빛마을작은도서관,37.6137087,126.8425587
141206,햇살이가득한작은도서관,37.487325,126.787116
131068,햇살작은도서관,35.6547535,129.3506303
711075,햇살작은도서관,37.5931931,126.9438887
727074,행복 작은도서관,35.8702091,128.6213122
111278,행복작은도서관,37.579981,126.9341374
141096,행복한작은도서관,37.5240083,126.785087
327003,행정정보문고센터,35.8297339,128.5326441
741562,향기나무도서관,37.6464986,127.0688377
741348,호법작은도서관,37.2228461,127.4247522
741160,호수공원작은도서관,37.6567441,126.7662508
130009,홍도도서관,36.3490198,127.4257139
144170,홍산공공도서관,36.2166586,126.7605264
111252,홍은도담도서관,37.6017786,126.9489927
111239,화랑도서관,37.6214718,127.083021
141042,화성시립남양도서관,37.2117634,126.8237722
141645,화성시립노을빛도서관,37.2078276,127.0337163
141611,화성시립동탄다원이음터도서관,37.199327,127.0970177
141624,화성시립동탄목동이음터도서관,37.1894624,127.1290084
141283,화성시립동탄복합문화센터도서관,37.200341,127.075396
141578,화성시립동탄중앙이음터도서관,37.1974276,127.1025942
141170,화성시립두빛나래어린이도서관,37.2094269,127.0566065
141241,화성시립둥지나래어린이도서관,37.1291399,126.9247636
141088,화성시립병점도서관,37.2122319,127.0461332
141233,화성시립봉담도서관,37.2192823,126.9490624
141076,화성시립삼괴도서관,37.0891899,126.8142869
141644,화성시립서연이음터도서관,37.2098027,127.0587938
141621,화성시립송린이음터도서관,37.2793971,126.8228144
141403,화성시립송산도서관,37.2165915,126.7393467
141637,화성시립왕배푸른숲도서관,37.1815826,127.1113377
141519,화성시립정남도서관,37.1682957,126.9830089
141575,화성시립진안도서관,37.2076452,127.0412738
141048,화성시립태안도서관,37.2054211,127.0142827
727009,화원읍 작은도서관,35.803917,128.500726
741189,화전작은도서관,37.5994295,126.8727318
148054,화정글샘도서관,35.26224,128.866382
131022,화정작은도서관,35.4958848,129.4226003
147111,환여동 해맞이꿈터작은도서관,36.0699147,129.39142
147122,환여동 환호어린이작은도서관,36.0677253,129.393047
148099,활천행복작은도서관,35.229053,128.899879
711403,회나무 작은도서관,37.5418503,126.9901255
711305,효경골마을문고,37.618792,126.915664
147110,효곡동 그린숲작은도서관,36.0297139,129.32309
147138,효곡동 열린작은도서관,36.00493,129.34348
147086,효곡동 행복작은도서관,36.0061655,129.332913
727064,효목1동 작은도서관,35.881649,128.644913
127048,효목2동 작은도서관,35.8781289,128.641231
711023,효창동 작은도서관,37.5424211,126.9618156
711398,후암동 작은도서관 북앤캠프,37.548659,126.9781385
711089,휘경1동 새싹마루 작은도서관,37.5928813,127.0657151
711088,휘경2동 꿈빛누리 작은도서관,37.5901107,127.0685658
111446,휘경어린이도서관,37.5886815,127.060597
141541,흥덕도서관,37.2632347,127.0862662
147147,흥해읍 내맏이작은도서관,36.08053,129.32993
147148,흥해읍 어리골작은도서관,36.07046,129.33377
747005,흥해읍 참새미작은도서관,36.0761422,129.339163
145074,희망남포작은도서관,35.8098809,126.7882714
